RGN,ITM_NM,UNIT_NM,C1_NM,PRD_DE,DT,남,여,인구
대전,검거건수,건,불법사용,2021,57.0,724626.0,727625.0,1452251.0
대전,검거건수,건,비밀침해,2014,2.0,766497.0,765312.0,1531809.0
대전,검거건수,건,비밀침해,2015,1.0,759778.0,758997.0,1518775.0
대전,검거건수,건,비밀침해,2016,4.0,757289.0,757081.0,1514370.0
대전,검거건수,건,비밀침해,2017,3.0,750969.0,751258.0,1502227.0
대전,검거건수,건,비밀침해,2018,5.0,744338.0,745598.0,1489936.0
대전,검거건수,건,비밀침해,2019,9.0,736607.0,738263.0,1474870.0
대전,검거건수,건,비밀침해,2020,11.0,730699.0,733183.0,1463882.0
대전,검거건수,건,비밀침해,2021,5.0,724626.0,727625.0,1452251.0
대전,검거건수,건,사기,2014,23814.0,766497.0,765312.0,1531809.0
대전,검거건수,건,사기,2015,27867.0,759778.0,758997.0,1518775.0
대전,검거건수,건,사기,2016,28892.0,757289.0,757081.0,1514370.0
대전,검거건수,건,사기,2017,27465.0,750969.0,751258.0,1502227.0
대전,검거건수,건,사기,2018,31009.0,744338.0,745598.0,1489936.0
대전,검거건수,건,사기,2019,33237.0,736607.0,738263.0,1474870.0
대전,검거건수,건,사기,2020,35359.0,730699.0,733183.0,1463882.0
대전,검거건수,건,사기,2021,25364.0,724626.0,727625.0,1452251.0
대전,검거건수,건,사행행위 등 규제 및 처벌특례법,2014,330.0,766497.0,765312.0,1531809.0
대전,검거건수,건,사행행위 등 규제 및 처벌특례법,2015,296.0,759778.0,758997.0,1518775.0
대전,검거건수,건,사행행위 등 규제 및 처벌특례법,2016,238.0,757289.0,757081.0,1514370.0
대전,검거건수,건,사행행위 등 규제 및 처벌특례법,2017,121.0,750969.0,751258.0,1502227.0
대전,검거건수,건,사행행위 등 규제 및 처벌특례법,2018,44.0,744338.0,745598.0,1489936.0
대전,검거건수,건,사행행위 등 규제 및 처벌특례법,2019,40.0,736607.0,738263.0,1474870.0
대전,검거건수,건,사행행위 등 규제 및 처벌특례법,2020,53.0,730699.0,733183.0,1463882.0
대전,검거건수,건,사행행위 등 규제 및 처벌특례법,2021,17.0,724626.0,727625.0,1452251.0
대전,검거건수,건,산림자원의 조성 및 관리에 관한법률,2014,93.0,766497.0,765312.0,1531809.0
대전,검거건수,건,산림자원의 조성 및 관리에 관한법률,2015,137.0,759778.0,758997.0,1518775.0
대전,검거건수,건,산림자원의 조성 및 관리에 관한법률,2016,110.0,757289.0,757081.0,1514370.0
대전,검거건수,건,산림자원의 조성 및 관리에 관한법률,2017,102.0,750969.0,751258.0,1502227.0
대전,검거건수,건,산림자원의 조성 및 관리에 관한법률,2018,76.0,744338.0,745598.0,1489936.0
대전,검거건수,건,산림자원의 조성 및 관리에 관한법률,2019,78.0,736607.0,738263.0,1474870.0
대전,검거건수,건,산림자원의 조성 및 관리에 관한법률,2020,116.0,730699.0,733183.0,1463882.0
대전,검거건수,건,산림자원의 조성 및 관리에 관한법률,2021,85.0,724626.0,727625.0,1452251.0
대전,검거건수,건,산업안전보건법,2014,346.0,766497.0,765312.0,1531809.0
대전,검거건수,건,산업안전보건법,2015,453.0,759778.0,758997.0,1518775.0
대전,검거건수,건,산업안전보건법,2016,441.0,757289.0,757081.0,1514370.0
대전,검거건수,건,산업안전보건법,2017,572.0,750969.0,751258.0,1502227.0
대전,검거건수,건,산업안전보건법,2018,565.0,744338.0,745598.0,1489936.0
대전,검거건수,건,산업안전보건법,2019,568.0,736607.0,738263.0,1474870.0
대전,검거건수,건,산업안전보건법,2020,352.0,730699.0,733183.0,1463882.0
대전,검거건수,건,산업안전보건법,2021,393.0,724626.0,727625.0,1452251.0
대전,검거건수,건,산지관리법,2014,310.0,766497.0,765312.0,1531809.0
대전,검거건수,건,산지관리법,2015,367.0,759778.0,758997.0,1518775.0
대전,검거건수,건,산지관리법,2016,363.0,757289.0,757081.0,1514370.0
대전,검거건수,건,산지관리법,2017,357.0,750969.0,751258.0,1502227.0
대전,검거건수,건,산지관리법,2018,385.0,744338.0,745598.0,1489936.0
대전,검거건수,건,산지관리법,2019,410.0,736607.0,738263.0,1474870.0
대전,검거건수,건,산지관리법,2020,473.0,730699.0,733183.0,1463882.0
대전,검거건수,건,산지관리법,2021,452.0,724626.0,727625.0,1452251.0
대전,검거건수,건,살인,2014,190.0,766497.0,765312.0,1531809.0
대전,검거건수,건,살인,2015,168.0,759778.0,758997.0,1518775.0
대전,검거건수,건,살인,2016,170.0,757289.0,757081.0,1514370.0
대전,검거건수,건,살인,2017,150.0,750969.0,751258.0,1502227.0
대전,검거건수,건,살인,2018,106.0,744338.0,745598.0,1489936.0
대전,검거건수,건,살인,2019,144.0,736607.0,738263.0,1474870.0
대전,검거건수,건,살인,2020,138.0,730699.0,733183.0,1463882.0
대전,검거건수,건,살인,2021,112.0,724626.0,727625.0,1452251.0
대전,검거건수,건,상표법,2014,122.0,766497.0,765312.0,1531809.0
대전,검거건수,건,상표법,2015,97.0,759778.0,758997.0,1518775.0
대전,검거건수,건,상표법,2016,133.0,757289.0,757081.0,1514370.0
대전,검거건수,건,상표법,2017,138.0,750969.0,751258.0,1502227.0
대전,검거건수,건,상표법,2018,88.0,744338.0,745598.0,1489936.0
대전,검거건수,건,상표법,2019,132.0,736607.0,738263.0,1474870.0
대전,검거건수,건,상표법,2020,305.0,730699.0,733183.0,1463882.0
대전,검거건수,건,상표법,2021,399.0,724626.0,727625.0,1452251.0
대전,검거건수,건,상해,2014,10050.0,766497.0,765312.0,1531809.0
대전,검거건수,건,상해,2015,9904.0,759778.0,758997.0,1518775.0
대전,검거건수,건,상해,2016,8838.0,757289.0,757081.0,1514370.0
대전,검거건수,건,상해,2017,7800.0,750969.0,751258.0,1502227.0
대전,검거건수,건,상해,2018,6948.0,744338.0,745598.0,1489936.0
대전,검거건수,건,상해,2019,6476.0,736607.0,738263.0,1474870.0
대전,검거건수,건,상해,2020,5886.0,730699.0,733183.0,1463882.0
대전,검거건수,건,상해,2021,5018.0,724626.0,727625.0,1452251.0
대전,검거건수,건,석유관련법석유관련법,2014,98.0,766497.0,765312.0,1531809.0
대전,검거건수,건,석유관련법석유관련법,2015,101.0,759778.0,758997.0,1518775.0
대전,검거건수,건,석유관련법석유관련법,2016,130.0,757289.0,757081.0,1514370.0
대전,검거건수,건,석유관련법석유관련법,2017,87.0,750969.0,751258.0,1502227.0
대전,검거건수,건,석유관련법석유관련법,2018,95.0,744338.0,745598.0,1489936.0
대전,검거건수,건,석유관련법석유관련법,2019,71.0,736607.0,738263.0,1474870.0
대전,검거건수,건,석유관련법석유관련법,2020,54.0,730699.0,733183.0,1463882.0
대전,검거건수,건,석유관련법석유관련법,2021,42.0,724626.0,727625.0,1452251.0
대전,검거건수,건,선박안전법,2014,1.0,766497.0,765312.0,1531809.0
대전,검거건수,건,선박안전법,2015,49.0,759778.0,758997.0,1518775.0
대전,검거건수,건,선박안전법,2016,4.0,757289.0,757081.0,1514370.0
대전,검거건수,건,선박안전법,2017,10.0,750969.0,751258.0,1502227.0
대전,검거건수,건,선박안전법,2018,7.0,744338.0,745598.0,1489936.0
대전,검거건수,건,선박안전법,2019,12.0,736607.0,738263.0,1474870.0
대전,검거건수,건,선박안전법,2020,16.0,730699.0,733183.0,1463882.0
대전,검거건수,건,선박안전법,2021,9.0,724626.0,727625.0,1452251.0
대전,검거건수,건,선박직원법,2014,4.0,766497.0,765312.0,1531809.0
대전,검거건수,건,선박직원법,2015,90.0,759778.0,758997.0,1518775.0
대전,검거건수,건,선박직원법,2016,13.0,757289.0,757081.0,1514370.0
대전,검거건수,건,선박직원법,2017,5.0,750969.0,751258.0,1502227.0
대전,검거건수,건,선박직원법,2018,66.0,744338.0,745598.0,1489936.0
대전,검거건수,건,선박직원법,2019,6.0,736607.0,738263.0,1474870.0
대전,검거건수,건,선박직원법,2020,293.0,730699.0,733183.0,1463882.0
대전,검거건수,건,선박직원법,2021,249.0,724626.0,727625.0,1452251.0
대전,검거건수,건,성매매,2014,561.0,766497.0,765312.0,1531809.0
대전,검거건수,건,성매매,2015,332.0,759778.0,758997.0,1518775.0
대전,검거건수,건,성매매,2016,686.0,757289.0,757081.0,1514370.0
대전,검거건수,건,성매매,2017,856.0,750969.0,751258.0,1502227.0
대전,검거건수,건,성매매,2018,446.0,744338.0,745598.0,1489936.0
대전,검거건수,건,성매매,2019,193.0,736607.0,738263.0,1474870.0
대전,검거건수,건,성매매,2020,144.0,730699.0,733183.0,1463882.0
대전,검거건수,건,성매매,2021,87.0,724626.0,727625.0,1452251.0
대전,검거건수,건,성적목적의 장소침입,2014,17.0,766497.0,765312.0,1531809.0
대전,검거건수,건,성적목적의 장소침입,2015,36.0,759778.0,758997.0,1518775.0
대전,검거건수,건,성적목적의 장소침입,2016,33.0,757289.0,757081.0,1514370.0
대전,검거건수,건,성적목적의 장소침입,2017,26.0,750969.0,751258.0,1502227.0
대전,검거건수,건,성적목적의 장소침입,2018,31.0,744338.0,745598.0,1489936.0
대전,검거건수,건,성적목적의 장소침입,2019,32.0,736607.0,738263.0,1474870.0
대전,검거건수,건,성적목적의 장소침입,2020,28.0,730699.0,733183.0,1463882.0
대전,검거건수,건,성적목적의 장소침입,2021,32.0,724626.0,727625.0,1452251.0
대전,검거건수,건,성폭력,2014,2008.0,766497.0,765312.0,1531809.0
대전,검거건수,건,성폭력,2015,1939.0,759778.0,758997.0,1518775.0
대전,검거건수,건,성폭력,2016,1836.0,757289.0,757081.0,1514370.0
대전,검거건수,건,성폭력,2017,2143.0,750969.0,751258.0,1502227.0
대전,검거건수,건,성폭력,2018,2286.0,744338.0,745598.0,1489936.0
대전,검거건수,건,성폭력,2019,2122.0,736607.0,738263.0,1474870.0
대전,검거건수,건,성폭력,2020,2044.0,730699.0,733183.0,1463882.0
대전,검거건수,건,성폭력,2021,2179.0,724626.0,727625.0,1452251.0
대전,검거건수,건,손괴,2014,3210.0,766497.0,765312.0,1531809.0
대전,검거건수,건,손괴,2015,3624.0,759778.0,758997.0,1518775.0
대전,검거건수,건,손괴,2016,4648.0,757289.0,757081.0,1514370.0
대전,검거건수,건,손괴,2017,4836.0,750969.0,751258.0,1502227.0
대전,검거건수,건,손괴,2018,4930.0,744338.0,745598.0,1489936.0
대전,검거건수,건,손괴,2019,5292.0,736607.0,738263.0,1474870.0
대전,검거건수,건,손괴,2020,5616.0,730699.0,733183.0,1463882.0
대전,검거건수,건,손괴,2021,5092.0,724626.0,727625.0,1452251.0
대전,검거건수,건,수도법,2014,6.0,766497.0,765312.0,1531809.0
대전,검거건수,건,수도법,2015,1.0,759778.0,758997.0,1518775.0
대전,검거건수,건,수도법,2016,9.0,757289.0,757081.0,1514370.0
대전,검거건수,건,수도법,2017,13.0,750969.0,751258.0,1502227.0
대전,검거건수,건,수도법,2018,15.0,744338.0,745598.0,1489936.0
대전,검거건수,건,수도법,2019,14.0,736607.0,738263.0,1474870.0
대전,검거건수,건,수도법,2020,14.0,730699.0,733183.0,1463882.0
대전,검거건수,건,수도법,2021,16.0,724626.0,727625.0,1452251.0
대전,검거건수,건,수뢰,2014,42.0,766497.0,765312.0,1531809.0
대전,검거건수,건,수뢰,2015,125.0,759778.0,758997.0,1518775.0
대전,검거건수,건,수뢰,2016,59.0,757289.0,757081.0,1514370.0
대전,검거건수,건,수뢰,2017,35.0,750969.0,751258.0,1502227.0
대전,검거건수,건,수뢰,2018,68.0,744338.0,745598.0,1489936.0
대전,검거건수,건,수뢰,2019,36.0,736607.0,738263.0,1474870.0
대전,검거건수,건,수뢰,2020,46.0,730699.0,733183.0,1463882.0
대전,검거건수,건,수뢰,2021,24.0,724626.0,727625.0,1452251.0
대전,검거건수,건,수산업법,2014,164.0,766497.0,765312.0,1531809.0
대전,검거건수,건,수산업법,2015,751.0,759778.0,758997.0,1518775.0
대전,검거건수,건,수산업법,2016,322.0,757289.0,757081.0,1514370.0
대전,검거건수,건,수산업법,2017,252.0,750969.0,751258.0,1502227.0
대전,검거건수,건,수산업법,2018,234.0,744338.0,745598.0,1489936.0
대전,검거건수,건,수산업법,2019,381.0,736607.0,738263.0,1474870.0
대전,검거건수,건,수산업법,2020,1250.0,730699.0,733183.0,1463882.0
대전,검거건수,건,수산업법,2021,133.0,724626.0,727625.0,1452251.0
대전,검거건수,건,스토킹 관한법률,2021,60.0,724626.0,727625.0,1452251.0
대전,검거건수,건,식품위생법,2014,677.0,766497.0,765312.0,1531809.0
대전,검거건수,건,식품위생법,2015,595.0,759778.0,758997.0,1518775.0
대전,검거건수,건,식품위생법,2016,684.0,757289.0,757081.0,1514370.0
대전,검거건수,건,식품위생법,2017,741.0,750969.0,751258.0,1502227.0
대전,검거건수,건,식품위생법,2018,516.0,744338.0,745598.0,1489936.0
대전,검거건수,건,식품위생법,2019,527.0,736607.0,738263.0,1474870.0
대전,검거건수,건,식품위생법,2020,476.0,730699.0,733183.0,1463882.0
대전,검거건수,건,식품위생법,2021,369.0,724626.0,727625.0,1452251.0
대전,검거건수,건,신앙,2014,24.0,766497.0,765312.0,1531809.0
대전,검거건수,건,신앙,2015,23.0,759778.0,758997.0,1518775.0
대전,검거건수,건,신앙,2016,27.0,757289.0,757081.0,1514370.0
대전,검거건수,건,신앙,2017,22.0,750969.0,751258.0,1502227.0
대전,검거건수,건,신앙,2018,15.0,744338.0,745598.0,1489936.0
대전,검거건수,건,신앙,2019,17.0,736607.0,738263.0,1474870.0
대전,검거건수,건,신앙,2020,17.0,730699.0,733183.0,1463882.0
대전,검거건수,건,신앙,2021,18.0,724626.0,727625.0,1452251.0
대전,검거건수,건,신용업무경매,2014,890.0,766497.0,765312.0,1531809.0
대전,검거건수,건,신용업무경매,2015,1041.0,759778.0,758997.0,1518775.0
대전,검거건수,건,신용업무경매,2016,1151.0,757289.0,757081.0,1514370.0
대전,검거건수,건,신용업무경매,2017,1164.0,750969.0,751258.0,1502227.0
대전,검거건수,건,신용업무경매,2018,1263.0,744338.0,745598.0,1489936.0
대전,검거건수,건,신용업무경매,2019,1318.0,736607.0,738263.0,1474870.0
대전,검거건수,건,신용업무경매,2020,1348.0,730699.0,733183.0,1463882.0
대전,검거건수,건,신용업무경매,2021,969.0,724626.0,727625.0,1452251.0
대전,검거건수,건,신용카드업법,2014,2.0,766497.0,765312.0,1531809.0
대전,검거건수,건,신용카드업법,2015,3.0,759778.0,758997.0,1518775.0
대전,검거건수,건,신용카드업법,2016,4.0,757289.0,757081.0,1514370.0
대전,검거건수,건,신용카드업법,2018,2.0,744338.0,745598.0,1489936.0
대전,검거건수,건,신용카드업법,2019,2.0,736607.0,738263.0,1474870.0
대전,검거건수,건,신용카드업법,2020,3.0,730699.0,733183.0,1463882.0
대전,검거건수,건,신용카드업법,2021,1.0,724626.0,727625.0,1452251.0
대전,검거건수,건,실화,2014,81.0,766497.0,765312.0,1531809.0
대전,검거건수,건,실화,2015,137.0,759778.0,758997.0,1518775.0
대전,검거건수,건,실화,2016,126.0,757289.0,757081.0,1514370.0
대전,검거건수,건,실화,2017,140.0,750969.0,751258.0,1502227.0
대전,검거건수,건,실화,2018,157.0,744338.0,745598.0,1489936.0
대전,검거건수,건,실화,2019,142.0,736607.0,738263.0,1474870.0
대전,검거건수,건,실화,2020,148.0,730699.0,733183.0,1463882.0
대전,검거건수,건,실화,2021,129.0,724626.0,727625.0,1452251.0
대전,검거건수,건,아동복지법,2014,55.0,766497.0,765312.0,1531809.0
대전,검거건수,건,아동복지법,2015,118.0,759778.0,758997.0,1518775.0
대전,검거건수,건,아동복지법,2016,262.0,757289.0,757081.0,1514370.0
대전,검거건수,건,아동복지법,2017,316.0,750969.0,751258.0,1502227.0
대전,검거건수,건,아동복지법,2018,367.0,744338.0,745598.0,1489936.0
대전,검거건수,건,아동복지법,2019,435.0,736607.0,738263.0,1474870.0
대전,검거건수,건,아동복지법,2020,633.0,730699.0,733183.0,1463882.0
대전,검거건수,건,아동복지법,2021,1131.0,724626.0,727625.0,1452251.0
대전,검거건수,건,아동청소년의 성보호에 관한법률,2014,24.0,766497.0,765312.0,1531809.0
대전,검거건수,건,아동청소년의 성보호에 관한법률,2015,28.0,759778.0,758997.0,1518775.0
대전,검거건수,건,아동청소년의 성보호에 관한법률,2016,30.0,757289.0,757081.0,1514370.0
